timestamp,location,traffic_volume,temperature,weather,is_holiday,incident,event
2023-04-04 05:45:00,E,209,34.72,Clear,1,0,Concert
2023-04-04 06:00:00,B,77,35.38,Rain,0,1,Festival
2023-04-04 06:15:00,E,168,18.23,Snow,0,0,Concert
2023-04-04 06:30:00,C,246,29.79,Rain,0,1,Festival
2023-04-04 06:45:00,D,192,36.92,Snow,0,0,Concert
2023-04-04 07:00:00,E,200,1.81,Rain,0,1,Parade
2023-04-04 07:15:00,E,164,32.3,Rain,1,1,Parade
2023-04-04 07:30:00,D,107,6.77,Fog,1,1,None
2023-04-04 07:45:00,D,163,38.12,Rain,1,1,Parade
2023-04-04 08:00:00,C,243,28.48,Cloudy,1,1,Parade
2023-04-04 08:15:00,C,193,28.79,Clear,1,0,Festival
2023-04-04 08:30:00,A,127,31.4,Clear,0,0,Concert
2023-04-04 08:45:00,E,253,0.3,Fog,1,1,None
2023-04-04 09:00:00,E,150,22.92,Cloudy,1,1,Concert
2023-04-04 09:15:00,A,85,14.7,Clear,0,0,Concert
2023-04-04 09:30:00,B,222,11.61,Clear,0,0,Concert
2023-04-04 09:45:00,C,136,4.95,Fog,1,0,Parade
2023-04-04 10:00:00,D,159,18.85,Fog,0,1,None
2023-04-04 10:15:00,B,198,10.7,Cloudy,1,1,Festival
2023-04-04 10:30:00,B,147,19.28,Snow,1,0,Sports
2023-04-04 10:45:00,C,248,4.75,Clear,0,1,Festival
2023-04-04 11:00:00,A,108,5.3,Clear,1,1,Festival
2023-04-04 11:15:00,B,161,9.12,Fog,1,0,Concert
2023-04-04 11:30:00,B,387,7.76,Fog,0,1,Festival
2023-04-04 11:45:00,D,193,22.08,Clear,1,0,None
2023-04-04 12:00:00,C,235,14.42,Snow,1,1,Concert
2023-04-04 12:15:00,A,195,10.6,Cloudy,0,1,Parade
2023-04-04 12:30:00,D,223,2.64,Cloudy,1,0,Concert
2023-04-04 12:45:00,E,266,10.52,Clear,0,1,None
2023-04-04 13:00:00,E,305,0.96,Clear,1,1,Festival
2023-04-04 13:15:00,B,113,15.58,Clear,0,0,None
2023-04-04 13:30:00,E,275,26.42,Fog,0,1,Sports
2023-04-04 13:45:00,C,301,16.34,Fog,0,1,Parade
2023-04-04 14:00:00,B,343,24.47,Rain,0,0,None
2023-04-04 14:15:00,C,59,35.1,Snow,0,1,Parade
2023-04-04 14:30:00,C,218,5.83,Snow,0,0,None
2023-04-04 14:45:00,A,360,6.79,Fog,0,0,Sports
2023-04-04 15:00:00,A,144,14.43,Rain,0,1,Festival
2023-04-04 15:15:00,E,222,18.57,Rain,1,0,None
2023-04-04 15:30:00,D,89,2.24,Clear,0,1,Festival
2023-04-04 15:45:00,A,194,17.9,Clear,0,1,Sports
2023-04-04 16:00:00,D,259,13.96,Cloudy,1,0,None
2023-04-04 16:15:00,E,280,10.65,Fog,0,0,Festival
2023-04-04 16:30:00,B,286,23.3,Snow,1,1,Festival
2023-04-04 16:45:00,D,173,37.14,Snow,1,1,None
2023-04-04 17:00:00,C,321,18.11,Rain,1,0,Sports
2023-04-04 17:15:00,A,186,9.39,Fog,1,0,Concert
2023-04-04 17:30:00,D,217,16.69,Fog,0,0,Parade
2023-04-04 17:45:00,B,231,2.93,Fog,1,1,Festival
2023-04-04 18:00:00,A,222,22.14,Fog,1,1,Parade
2023-04-04 18:15:00,B,285,14.39,Rain,1,0,Parade
2023-04-04 18:30:00,A,62,7.63,Clear,0,1,Concert
2023-04-04 18:45:00,D,229,36.83,Cloudy,1,1,Festival
2023-04-04 19:00:00,B,203,26.19,Snow,1,0,Festival
2023-04-04 19:15:00,E,211,15.57,Cloudy,1,1,Sports
2023-04-04 19:30:00,D,145,37.55,Fog,0,1,None
2023-04-04 19:45:00,E,206,39.48,Fog,1,0,Sports
2023-04-04 20:00:00,C,212,20.77,Snow,0,0,Sports
2023-04-04 20:15:00,A,191,33.92,Rain,0,0,Concert
2023-04-04 20:30:00,C,255,32.77,Cloudy,1,0,Concert
2023-04-04 20:45:00,B,223,3.42,Fog,1,1,Festival
2023-04-04 21:00:00,A,309,24.74,Snow,1,0,Parade
2023-04-04 21:15:00,D,173,39.57,Fog,1,1,Sports
2023-04-04 21:30:00,E,237,11.86,Rain,1,1,None
2023-04-04 21:45:00,B,104,8.82,Snow,0,0,Sports
2023-04-04 22:00:00,A,161,28.24,Cloudy,0,0,None
2023-04-04 22:15:00,A,87,6.12,Cloudy,1,0,Concert
2023-04-04 22:30:00,C,96,3.3,Clear,0,0,Parade
2023-04-04 22:45:00,A,163,38.62,Snow,1,0,Sports
2023-04-04 23:00:00,C,223,14.91,Snow,0,0,Parade
2023-04-04 23:15:00,C,109,23.16,Clear,1,0,Parade
2023-04-04 23:30:00,C,234,9.64,Rain,1,0,Festival
2023-04-04 23:45:00,A,147,26.68,Snow,0,1,None
2023-04-05 00:00:00,A,117,33.19,Snow,0,1,Parade
2023-04-05 00:15:00,D,98,31.95,Cloudy,0,0,Concert
2023-04-05 00:30:00,E,347,32.1,Clear,0,1,Parade
2023-04-05 00:45:00,D,276,35.71,Cloudy,0,1,Festival
2023-04-05 01:00:00,B,134,22.82,Fog,1,0,Sports
2023-04-05 01:15:00,E,305,11.7,Clear,0,0,Sports
2023-04-05 01:30:00,B,354,10.39,Cloudy,1,1,None
2023-04-05 01:45:00,B,96,0.28,Clear,1,1,None
2023-04-05 02:00:00,A,215,8.18,Snow,1,0,None
2023-04-05 02:15:00,E,269,32.74,Clear,1,1,Parade
2023-04-05 02:30:00,E,101,4.92,Rain,1,0,Concert
2023-04-05 02:45:00,A,146,9.52,Snow,0,1,Parade
2023-04-05 03:00:00,C,87,18.08,Fog,0,0,Parade
2023-04-05 03:15:00,D,200,11.52,Fog,1,1,Festival
2023-04-05 03:30:00,C,171,27.99,Clear,0,1,None
2023-04-05 03:45:00,D,122,4.74,Cloudy,0,1,Sports
2023-04-05 04:00:00,C,222,34.73,Rain,1,1,Concert
2023-04-05 04:15:00,C,151,30.49,Snow,1,1,Festival
2023-04-05 04:30:00,B,202,18.64,Rain,0,0,Parade
2023-04-05 04:45:00,D,164,28.63,Rain,0,0,Parade
2023-04-05 05:00:00,D,67,11.0,Snow,0,1,Festival
2023-04-05 05:15:00,C,188,19.38,Clear,1,0,Festival
2023-04-05 05:30:00,A,250,6.65,Clear,0,0,Sports
2023-04-05 05:45:00,E,113,15.78,Fog,1,1,Parade
2023-04-05 06:00:00,D,140,14.58,Fog,1,0,None
2023-04-05 06:15:00,C,197,20.03,Fog,0,0,Concert
2023-04-05 06:30:00,E,196,12.44,Clear,1,0,Festival
2023-04-05 06:45:00,C,220,3.33,Fog,1,0,Festival
2023-04-05 07:00:00,D,287,27.57,Clear,0,1,Parade
2023-04-05 07:15:00,C,126,16.37,Fog,0,0,Parade
2023-04-05 07:30:00,D,146,9.51,Rain,0,0,Concert
2023-04-05 07:45:00,B,343,8.63,Cloudy,0,0,Concert
2023-04-05 08:00:00,B,239,34.59,Fog,0,1,Parade
2023-04-05 08:15:00,D,218,37.02,Rain,1,0,Sports
2023-04-05 08:30:00,B,188,1.33,Fog,0,1,Parade
2023-04-05 08:45:00,A,213,18.66,Cloudy,0,1,Sports
2023-04-05 09:00:00,B,231,1.65,Fog,1,1,None
2023-04-05 09:15:00,B,187,22.2,Rain,0,1,Sports
2023-04-05 09:30:00,D,188,27.9,Cloudy,1,0,Sports
2023-04-05 09:45:00,C,141,19.89,Rain,0,0,Sports
2023-04-05 10:00:00,B,249,7.84,Fog,0,0,Parade
2023-04-05 10:15:00,E,358,9.07,Rain,0,0,None
2023-04-05 10:30:00,C,206,30.36,Clear,1,0,Festival
2023-04-05 10:45:00,E,110,15.44,Rain,0,0,Festival
2023-04-05 11:00:00,B,307,32.84,Fog,0,0,Festival
2023-04-05 11:15:00,A,146,2.71,Rain,0,0,Parade
2023-04-05 11:30:00,C,135,7.29,Cloudy,0,0,Parade
2023-04-05 11:45:00,C,302,34.53,Cloudy,0,1,Festival
2023-04-05 12:00:00,D,314,1.66,Cloudy,0,0,Festival
2023-04-05 12:15:00,B,158,21.88,Rain,0,1,Sports
2023-04-05 12:30:00,C,69,35.07,Cloudy,1,0,Sports
2023-04-05 12:45:00,B,250,10.61,Fog,0,1,Sports
2023-04-05 13:00:00,E,162,25.14,Clear,0,0,None
2023-04-05 13:15:00,E,230,35.1,Snow,0,1,Sports
2023-04-05 13:30:00,C,136,17.61,Snow,1,0,Concert
2023-04-05 13:45:00,E,226,32.4,Clear,1,0,Festival
2023-04-05 14:00:00,A,97,9.28,Snow,1,1,Festival
2023-04-05 14:15:00,E,328,39.93,Snow,1,1,None
2023-04-05 14:30:00,B,107,28.93,Cloudy,1,0,Festival
2023-04-05 14:45:00,A,50,34.26,Snow,0,1,Sports
2023-04-05 15:00:00,D,234,30.88,Cloudy,1,0,None
2023-04-05 15:15:00,D,147,24.96,Fog,0,1,None
2023-04-05 15:30:00,A,345,16.37,Cloudy,0,1,Parade
2023-04-05 15:45:00,D,50,12.84,Cloudy,1,0,Parade
2023-04-05 16:00:00,B,200,34.52,Snow,1,0,Parade
2023-04-05 16:15:00,B,185,34.4,Cloudy,1,1,Concert
2023-04-05 16:30:00,A,279,18.29,Snow,0,0,None
2023-04-05 16:45:00,C,246,1.77,Fog,0,1,Festival
2023-04-05 17:00:00,C,410,29.51,Snow,0,0,Parade
2023-04-05 17:15:00,B,252,25.15,Cloudy,1,0,Concert
2023-04-05 17:30:00,A,192,7.3,Clear,1,1,None
2023-04-05 17:45:00,C,250,15.42,Clear,0,0,Sports
2023-04-05 18:00:00,E,130,25.82,Cloudy,1,0,None
2023-04-05 18:15:00,B,194,2.76,Fog,0,1,Concert
2023-04-05 18:30:00,D,253,15.54,Snow,1,1,Festival
2023-04-05 18:45:00,A,236,34.27,Cloudy,0,1,Sports
2023-04-05 19:00:00,E,179,27.45,Clear,0,1,Concert
2023-04-05 19:15:00,D,108,33.96,Cloudy,1,1,Parade
2023-04-05 19:30:00,B,357,27.47,Rain,1,1,None
2023-04-05 19:45:00,E,50,19.03,Rain,0,1,Festival
2023-04-05 20:00:00,E,147,15.05,Cloudy,0,0,Festival
2023-04-05 20:15:00,D,216,13.17,Clear,1,1,Festival
2023-04-05 20:30:00,A,116,27.75,Snow,1,1,Concert
2023-04-05 20:45:00,E,146,0.9,Rain,0,1,None
2023-04-05 21:00:00,A,312,19.89,Rain,1,1,Sports
2023-04-05 21:15:00,D,227,4.68,Fog,1,1,Sports
2023-04-05 21:30:00,A,316,6.04,Fog,0,1,Concert
2023-04-05 21:45:00,D,210,1.71,Clear,1,0,Festival
2023-04-05 22:00:00,E,207,18.74,Rain,0,1,Sports
2023-04-05 22:15:00,D,98,25.36,Cloudy,1,1,Concert
2023-04-05 22:30:00,D,271,31.58,Clear,1,0,Sports
2023-04-05 22:45:00,E,153,2.33,Snow,0,0,Concert
2023-04-05 23:00:00,B,84,3.06,Cloudy,0,1,Concert
2023-04-05 23:15:00,C,110,36.6,Snow,0,1,Sports
2023-04-05 23:30:00,C,135,13.32,Rain,1,0,None
2023-04-05 23:45:00,E,288,7.03,Snow,0,0,Concert
2023-04-06 00:00:00,E,132,33.94,Clear,1,1,Parade
2023-04-06 00:15:00,C,238,9.66,Clear,0,1,Sports
2023-04-06 00:30:00,A,188,29.56,Clear,0,1,Sports
2023-04-06 00:45:00,A,101,35.03,Cloudy,1,0,Concert
2023-04-06 01:00:00,C,225,37.57,Fog,1,0,Festival
2023-04-06 01:15:00,E,249,19.96,Clear,1,0,Concert
2023-04-06 01:30:00,A,189,34.79,Fog,0,0,Sports
2023-04-06 01:45:00,B,235,37.54,Rain,1,1,Sports
2023-04-06 02:00:00,E,213,25.42,Snow,0,1,Concert
2023-04-06 02:15:00,C,345,6.12,Cloudy,0,0,Sports
2023-04-06 02:30:00,D,170,23.53,Snow,1,0,Festival
2023-04-06 02:45:00,D,355,22.18,Snow,1,1,Festival
2023-04-06 03:00:00,C,205,36.22,Rain,0,1,Concert
2023-04-06 03:15:00,C,261,34.88,Clear,1,0,Concert
2023-04-06 03:30:00,C,200,30.02,Snow,1,1,Parade
2023-04-06 03:45:00,B,202,13.59,Snow,1,0,Concert
2023-04-06 04:00:00,E,261,36.79,Rain,1,0,Parade
2023-04-06 04:15:00,C,248,25.45,Snow,1,0,Parade
2023-04-06 04:30:00,C,241,17.45,Rain,0,0,Festival
2023-04-06 04:45:00,A,109,23.18,Cloudy,0,0,Festival
2023-04-06 05:00:00,D,128,11.67,Snow,0,1,None
2023-04-06 05:15:00,D,206,18.17,Fog,0,0,None
2023-04-06 05:30:00,D,188,17.35,Cloudy,1,0,None
2023-04-06 05:45:00,C,290,23.86,Snow,1,0,Festival
2023-04-06 06:00:00,A,224,12.52,Rain,1,1,None
2023-04-06 06:15:00,A,175,34.11,Fog,0,1,Festival
2023-04-06 06:30:00,B,240,33.48,Clear,1,0,Parade
2023-04-06 06:45:00,B,313,28.98,Snow,0,1,None
2023-04-06 07:00:00,C,137,39.62,Snow,0,1,Parade
2023-04-06 07:15:00,C,107,23.97,Fog,0,1,Festival
2023-04-06 07:30:00,E,196,25.27,Snow,1,1,Festival
2023-04-06 07:45:00,B,351,4.74,Clear,0,1,Concert
2023-04-06 08:00:00,A,140,0.52,Snow,1,0,Sports
2023-04-06 08:15:00,A,189,0.09,Cloudy,1,1,Parade
2023-04-06 08:30:00,D,300,5.83,Fog,1,0,Sports
2023-04-06 08:45:00,D,135,36.19,Snow,0,1,Festival
2023-04-06 09:00:00,A,196,5.65,Cloudy,0,0,Parade
2023-04-06 09:15:00,B,279,15.99,Fog,0,0,Concert
2023-04-06 09:30:00,E,100,16.73,Fog,1,1,None
2023-04-06 09:45:00,D,155,28.58,Snow,1,0,None
2023-04-06 10:00:00,A,50,37.77,Clear,1,0,Festival
2023-04-06 10:15:00,E,260,20.93,Snow,0,0,None
2023-04-06 10:30:00,D,340,8.18,Rain,1,1,None
2023-04-06 10:45:00,C,353,16.28,Fog,0,0,None
2023-04-06 11:00:00,C,128,19.08,Rain,0,0,Sports
2023-04-06 11:15:00,E,168,32.91,Cloudy,1,1,None
2023-04-06 11:30:00,D,156,24.25,Cloudy,0,1,None
2023-04-06 11:45:00,A,272,20.34,Snow,1,0,Sports
2023-04-06 12:00:00,C,281,37.98,Snow,0,0,Sports
2023-04-06 12:15:00,E,170,36.64,Clear,1,0,Concert
2023-04-06 12:30:00,B,170,30.92,Rain,1,1,Parade
2023-04-06 12:45:00,B,215,30.47,Cloudy,0,0,Sports
2023-04-06 13:00:00,B,125,16.3,Fog,1,1,Concert
2023-04-06 13:15:00,D,163,27.92,Snow,1,1,None
2023-04-06 13:30:00,E,165,7.2,Cloudy,0,1,Parade
2023-04-06 13:45:00,E,228,23.41,Cloudy,1,1,Festival
2023-04-06 14:00:00,C,154,13.71,Rain,0,1,Parade
2023-04-06 14:15:00,E,134,39.46,Snow,0,0,Concert
2023-04-06 14:30:00,E,50,27.63,Cloudy,1,0,Parade
2023-04-06 14:45:00,E,179,30.64,Cloudy,0,0,Concert
2023-04-06 15:00:00,A,124,15.32,Clear,0,1,Sports
2023-04-06 15:15:00,B,179,1.07,Rain,1,1,Concert
2023-04-06 15:30:00,D,313,17.17,Rain,1,1,Concert
2023-04-06 15:45:00,D,211,31.24,Fog,0,0,Parade
2023-04-06 16:00:00,A,211,1.63,Cloudy,1,0,Concert
2023-04-06 16:15:00,A,91,30.62,Cloudy,1,0,Festival
2023-04-06 16:30:00,D,133,12.1,Clear,1,0,Concert
2023-04-06 16:45:00,D,232,30.38,Cloudy,1,0,Festival
2023-04-06 17:00:00,C,180,14.94,Clear,0,0,None
2023-04-06 17:15:00,B,372,2.12,Cloudy,0,1,None
2023-04-06 17:30:00,C,184,14.83,Rain,0,0,Parade
2023-04-06 17:45:00,C,238,29.04,Clear,1,0,Sports
2023-04-06 18:00:00,C,115,10.17,Snow,1,1,None
2023-04-06 18:15:00,A,213,7.52,Rain,0,0,Sports
2023-04-06 18:30:00,B,135,19.55,Cloudy,1,0,None
2023-04-06 18:45:00,E,338,2.14,Cloudy,0,0,Festival
2023-04-06 19:00:00,A,309,8.83,Clear,0,1,Parade
2023-04-06 19:15:00,B,157,23.1,Cloudy,1,0,Festival
2023-04-06 19:30:00,A,248,19.06,Cloudy,1,1,Concert
2023-04-06 19:45:00,C,95,37.44,Clear,0,0,Parade
2023-04-06 20:00:00,A,221,20.59,Snow,0,0,None
2023-04-06 20:15:00,D,200,17.59,Cloudy,1,1,Concert
2023-04-06 20:30:00,D,192,16.53,Clear,1,1,Festival
2023-04-06 20:45:00,E,50,22.1,Clear,1,0,Parade
2023-04-06 21:00:00,D,176,16.99,Snow,0,0,Festival
2023-04-06 21:15:00,D,224,1.96,Snow,1,1,Festival
2023-04-06 21:30:00,B,133,19.01,Rain,0,1,Sports
2023-04-06 21:45:00,D,93,33.38,Rain,0,0,Concert
2023-04-06 22:00:00,E,80,14.34,Cloudy,1,0,Concert
2023-04-06 22:15:00,D,59,7.42,Cloudy,1,0,Festival
2023-04-06 22:30:00,B,176,33.89,Snow,0,1,Festival
2023-04-06 22:45:00,B,123,32.3,Snow,0,1,Concert
2023-04-06 23:00:00,A,90,31.66,Clear,1,1,Concert
2023-04-06 23:15:00,A,377,9.39,Snow,1,0,Parade
2023-04-06 23:30:00,C,258,25.29,Rain,1,0,Concert
2023-04-06 23:45:00,A,193,13.8,Fog,1,1,Festival
2023-04-07 00:00:00,B,195,10.27,Rain,1,0,Festival
2023-04-07 00:15:00,B,195,8.43,Cloudy,0,1,Parade
2023-04-07 00:30:00,C,230,6.13,Rain,1,1,Parade
2023-04-07 00:45:00,D,187,35.32,Rain,1,0,Festival
2023-04-07 01:00:00,E,197,20.99,Clear,1,1,Concert
2023-04-07 01:15:00,E,239,16.61,Rain,0,0,None
2023-04-07 01:30:00,C,85,7.66,Fog,0,1,Sports
2023-04-07 01:45:00,C,246,4.6,Clear,0,1,Festival
2023-04-07 02:00:00,B,157,25.42,Snow,0,0,Festival
2023-04-07 02:15:00,A,256,12.03,Rain,0,1,None
2023-04-07 02:30:00,E,122,39.41,Clear,0,1,None
2023-04-07 02:45:00,E,274,21.76,Cloudy,0,0,Festival
2023-04-07 03:00:00,A,125,32.55,Rain,0,0,None
2023-04-07 03:15:00,D,166,6.06,Clear,0,1,Festival
2023-04-07 03:30:00,C,259,28.09,Snow,1,0,Concert
2023-04-07 03:45:00,E,182,6.85,Snow,1,1,Festival
2023-04-07 04:00:00,B,240,18.83,Snow,0,1,None
2023-04-07 04:15:00,E,356,15.42,Clear,1,0,Festival
2023-04-07 04:30:00,D,77,5.79,Fog,1,1,Concert
2023-04-07 04:45:00,D,202,4.65,Clear,1,0,Concert
2023-04-07 05:00:00,C,98,8.95,Cloudy,1,0,Concert
2023-04-07 05:15:00,E,281,24.38,Cloudy,0,0,Festival
2023-04-07 05:30:00,A,153,6.85,Fog,1,0,None
2023-04-07 05:45:00,E,181,27.12,Rain,0,0,Concert
2023-04-07 06:00:00,D,222,34.31,Cloudy,0,0,Parade
2023-04-07 06:15:00,A,276,14.98,Fog,0,0,Parade
2023-04-07 06:30:00,D,234,13.26,Fog,1,1,None
2023-04-07 06:45:00,D,306,35.31,Cloudy,0,0,Concert
2023-04-07 07:00:00,B,50,17.08,Cloudy,1,1,Concert
2023-04-07 07:15:00,A,202,24.04,Rain,0,1,Festival
2023-04-07 07:30:00,B,282,11.44,Rain,0,0,None
2023-04-07 07:45:00,E,258,39.84,Rain,0,1,Festival
2023-04-07 08:00:00,A,213,13.49,Clear,1,1,Festival
2023-04-07 08:15:00,E,231,23.94,Fog,0,0,Concert
2023-04-07 08:30:00,C,256,7.27,Cloudy,0,1,Parade
2023-04-07 08:45:00,D,226,13.97,Snow,1,0,Parade
2023-04-07 09:00:00,E,211,21.16,Cloudy,1,0,Sports
2023-04-07 09:15:00,D,182,7.71,Rain,0,1,Sports
2023-04-07 09:30:00,A,94,16.45,Clear,0,1,Festival
2023-04-07 09:45:00,A,145,19.21,Rain,0,1,Parade
2023-04-07 10:00:00,A,84,14.37,Clear,1,1,Concert
2023-04-07 10:15:00,A,240,33.82,Cloudy,1,0,Parade
2023-04-07 10:30:00,E,142,7.77,Fog,0,1,None
2023-04-07 10:45:00,E,233,29.39,Snow,0,1,Concert
2023-04-07 11:00:00,E,411,28.17,Cloudy,1,1,Parade
2023-04-07 11:15:00,B,227,0.77,Clear,1,1,Festival
2023-04-07 11:30:00,E,50,26.08,Fog,1,1,None
2023-04-07 11:45:00,A,77,1.07,Rain,1,1,Concert
2023-04-07 12:00:00,E,181,31.81,Cloudy,0,1,Parade
2023-04-07 12:15:00,B,188,16.81,Fog,1,1,Festival
2023-04-07 12:30:00,D,204,25.82,Clear,0,1,Festival
2023-04-07 12:45:00,E,358,27.39,Snow,0,1,Concert
2023-04-07 13:00:00,B,191,35.09,Fog,0,1,None
2023-04-07 13:15:00,B,128,22.17,Fog,1,1,None
2023-04-07 13:30:00,B,201,21.66,Clear,0,0,Concert
2023-04-07 13:45:00,C,217,23.6,Rain,0,1,Festival
2023-04-07 14:00:00,A,259,33.71,Fog,1,0,Parade
2023-04-07 14:15:00,E,124,17.85,Cloudy,1,1,Festival
2023-04-07 14:30:00,E,454,22.43,Snow,0,1,Concert
2023-04-07 14:45:00,E,165,19.19,Rain,1,0,Parade
2023-04-07 15:00:00,B,296,20.41,Snow,1,0,Sports
2023-04-07 15:15:00,C,146,0.47,Rain,0,1,Festival
2023-04-07 15:30:00,C,185,3.65,Rain,1,1,Sports
2023-04-07 15:45:00,A,50,1.98,Fog,1,0,Parade
2023-04-07 16:00:00,E,184,11.7,Fog,1,0,Concert
2023-04-07 16:15:00,D,252,27.58,Snow,1,1,Festival
2023-04-07 16:30:00,B,157,22.29,Clear,1,1,Concert
2023-04-07 16:45:00,C,120,18.7,Rain,0,1,None
2023-04-07 17:00:00,A,352,12.39,Snow,0,0,Festival
2023-04-07 17:15:00,A,189,11.02,Fog,1,0,Sports
2023-04-07 17:30:00,D,308,25.49,Rain,0,1,None
2023-04-07 17:45:00,D,156,39.26,Cloudy,1,1,Parade
2023-04-07 18:00:00,D,300,22.19,Clear,1,1,Sports
2023-04-07 18:15:00,B,139,8.07,Cloudy,0,0,Parade
2023-04-07 18:30:00,A,203,7.52,Fog,0,0,Festival
2023-04-07 18:45:00,A,155,12.45,Rain,0,0,Parade
2023-04-07 19:00:00,E,244,21.81,Fog,0,1,Concert
2023-04-07 19:15:00,A,278,23.19,Fog,1,0,Concert
2023-04-07 19:30:00,A,158,19.29,Cloudy,0,1,Festival
2023-04-07 19:45:00,A,50,12.98,Fog,0,0,Parade
2023-04-07 20:00:00,C,141,16.83,Snow,1,1,Parade
2023-04-07 20:15:00,E,174,5.8,Fog,1,0,None
2023-04-07 20:30:00,D,142,12.33,Fog,1,0,None
2023-04-07 20:45:00,D,189,19.39,Snow,1,0,Sports
2023-04-07 21:00:00,B,228,36.98,Cloudy,0,1,Parade
2023-04-07 21:15:00,E,201,15.16,Rain,0,0,Festival
2023-04-07 21:30:00,A,104,27.03,Snow,1,1,Sports
2023-04-07 21:45:00,A,173,3.97,Cloudy,1,1,None
2023-04-07 22:00:00,D,167,11.27,Cloudy,0,0,Parade
2023-04-07 22:15:00,A,225,17.78,Fog,0,1,Parade
2023-04-07 22:30:00,C,140,22.81,Fog,0,0,Concert
2023-04-07 22:45:00,B,240,23.86,Cloudy,0,1,Sports
2023-04-07 23:00:00,A,218,26.59,Fog,1,0,None
2023-04-07 23:15:00,E,115,39.88,Cloudy,0,1,Concert
2023-04-07 23:30:00,B,166,19.28,Clear,1,0,Sports
2023-04-07 23:45:00,E,191,24.58,Clear,1,0,Concert
2023-04-08 00:00:00,D,160,26.68,Fog,0,0,Sports
2023-04-08 00:15:00,B,185,17.58,Clear,0,1,None
2023-04-08 00:30:00,E,79,27.85,Clear,0,1,Festival
2023-04-08 00:45:00,D,174,37.82,Cloudy,0,0,Concert
2023-04-08 01:00:00,B,96,14.17,Fog,1,1,None
2023-04-08 01:15:00,D,91,36.23,Cloudy,1,0,Parade
2023-04-08 01:30:00,D,109,2.26,Cloudy,1,1,None
2023-04-08 01:45:00,A,60,28.93,Snow,1,1,Parade
2023-04-08 02:00:00,C,313,18.72,Cloudy,1,0,Parade
2023-04-08 02:15:00,B,256,34.26,Rain,0,0,Concert
2023-04-08 02:30:00,D,234,15.41,Clear,1,1,Sports
2023-04-08 02:45:00,B,50,15.34,Cloudy,0,1,Festival
2023-04-08 03:00:00,E,155,11.98,Rain,0,0,Festival
2023-04-08 03:15:00,C,190,18.15,Fog,0,0,None
2023-04-08 03:30:00,E,200,7.48,Cloudy,0,0,None
2023-04-08 03:45:00,A,311,35.26,Cloudy,1,0,None
2023-04-08 04:00:00,D,50,31.58,Clear,0,1,None
2023-04-08 04:15:00,C,145,31.85,Cloudy,1,0,Parade
2023-04-08 04:30:00,C,172,8.28,Fog,1,1,Festival
2023-04-08 04:45:00,E,144,30.3,Snow,0,1,None
2023-04-08 05:00:00,D,127,13.85,Clear,1,1,Concert
2023-04-08 05:15:00,C,397,32.63,Rain,1,0,Sports
2023-04-08 05:30:00,A,320,28.85,Fog,1,0,Sports
2023-04-08 05:45:00,D,113,6.01,Cloudy,0,0,Festival
2023-04-08 06:00:00,C,285,20.97,Rain,1,1,Sports
2023-04-08 06:15:00,A,178,32.46,Cloudy,1,0,None
2023-04-08 06:30:00,D,72,18.84,Fog,0,0,None
2023-04-08 06:45:00,C,229,27.9,Clear,1,0,Parade
2023-04-08 07:00:00,C,414,24.31,Cloudy,0,0,Festival
2023-04-08 07:15:00,D,186,37.32,Rain,0,0,Concert
2023-04-08 07:30:00,D,244,15.59,Cloudy,0,0,Concert
2023-04-08 07:45:00,E,146,37.01,Rain,0,1,Parade
2023-04-08 08:00:00,C,96,18.39,Clear,1,1,None
2023-04-08 08:15:00,A,112,28.58,Cloudy,0,0,Festival
2023-04-08 08:30:00,D,181,25.38,Clear,0,1,Festival
2023-04-08 08:45:00,C,174,39.34,Cloudy,1,0,Sports
2023-04-08 09:00:00,B,191,2.18,Rain,0,0,Parade
2023-04-08 09:15:00,B,231,1.25,Rain,1,1,Sports
2023-04-08 09:30:00,D,67,5.29,Rain,0,0,Parade
2023-04-08 09:45:00,C,278,28.12,Fog,0,1,Parade
2023-04-08 10:00:00,E,196,8.81,Fog,0,1,None
2023-04-08 10:15:00,E,50,13.09,Cloudy,1,0,None
2023-04-08 10:30:00,B,238,37.92,Clear,0,1,Sports
2023-04-08 10:45:00,D,163,30.55,Fog,1,1,Concert
2023-04-08 11:00:00,C,184,21.33,Clear,0,1,None
2023-04-08 11:15:00,C,187,39.46,Rain,0,1,Festival
2023-04-08 11:30:00,E,221,11.93,Rain,1,1,None
2023-04-08 11:45:00,B,128,32.08,Clear,0,1,Concert
2023-04-08 12:00:00,E,278,23.01,Snow,0,0,Concert
2023-04-08 12:15:00,D,169,22.63,Fog,0,1,Concert
2023-04-08 12:30:00,B,71,24.09,Rain,0,1,Parade
2023-04-08 12:45:00,E,50,3.9,Snow,1,0,None
2023-04-08 13:00:00,E,160,28.01,Cloudy,1,1,Festival
2023-04-08 13:15:00,E,114,29.24,Rain,1,1,Parade
2023-04-08 13:30:00,E,229,14.08,Cloudy,0,1,Parade
2023-04-08 13:45:00,D,75,1.77,Rain,0,1,Festival
2023-04-08 14:00:00,C,165,35.57,Fog,1,1,Parade
2023-04-08 14:15:00,C,249,31.22,Snow,1,1,None
2023-04-08 14:30:00,E,193,35.69,Snow,1,0,Sports
2023-04-08 14:45:00,C,164,33.81,Cloudy,0,1,None
2023-04-08 15:00:00,D,106,16.99,Fog,1,0,None
